Loop_Date,Ativo,Entradas,Acuracia,Lucro_medio,Lucro_Max,Drowndown_max,Saldo,Rastreador,Gatilho,Ultimos3,Am1,Am2,Amanha,Operou_Dia,Close_D0,Gatilho_Dia,PNL
2024-01-12,FITB,31,0.74,1.37,5.96,-3.22,61135.0,FITB_Up_0.5_close_Afastado_0_Buy_Pavio,34.85,0.75,0.74,0.74,1,True,34.36,34.85,-0.490000000000002
2024-01-12,URI,21,0.76,1.63,5.34,-2.34,60939.0,URI_Up_0.5_opendia_Afastado_0_Buy_Movimento,opendia_0.0,1.0,0.76,0.76,1,True,559.18,558.05,1.1299999999999955
2024-01-12,SMCI,13,0.77,2.51,5.16,-4.79,60747.0,SMCI_Down_0.5_high_Afastado_-1_Sell_Movimento,35.16,0.75,0.77,0.77,1,False,33.96,35.16,1.1999999999999957
2024-01-12,LEN,24,0.75,1.41,4.69,-1.78,60631.0,LEN_Up_0.5_opendia_Afastado_0_Buy_Movimento,opendia_0.0,1.0,0.75,0.75,1,True,151.75,155.48,-3.7299999999999898
2024-01-12,HOOD,11,0.91,2.19,5.19,-4.88,60528.0,HOOD_Down_0.5_opendia_Afastado_0.5_Buy_Movimento,opendia_0.005,0.75,0.91,0.91,1,True,11.02,11.5575,-0.5374999999999996
2024-01-12,WSM,19,0.79,1.66,6.41,-2.57,60466.0,WSM_Up_0.5_opendia_Afastado_0_Buy_GAP,opendia_0.0,0.75,0.79,0.79,1,True,101.98,101.28,0.7000000000000028
2024-01-12,CRWD,24,0.71,1.63,6.03,-3.38,60441.0,CRWD_Up_0.5_opendia_Afastado_0.5_Buy_Pavio,opendia_0.005,0.75,0.71,0.71,1,True,283.35,288.43499999999995,-5.084999999999923
2024-01-12,PANW,19,0.79,1.85,4.46,-3.74,60356.0,PANW_Up_0.5_opendia_Afastado_0_Buy_GAP,opendia_0.0,0.75,0.79,0.79,1,True,162.62,162.26,0.36000000000001364
2024-01-12,BLK,24,0.83,0.84,3.42,-2.0,59938.0,BLK_Up_0.5_opendia_Afastado_0_Buy_Movimento,opendia_0.0,0.75,0.83,0.83,1,True,799.6,785.0,14.600000000000023
2024-01-12,KEYS,39,0.74,1.01,3.31,-2.91,59891.0,KEYS_Down_0.5_opendia_Afastado_0_Buy_Pavio,opendia_0.0,1.0,0.74,0.74,1,True,151.95,152.78,-0.8300000000000125
2024-01-12,PYPL,22,0.77,1.42,4.59,-2.72,59750.0,PYPL_Down_0.5_opendia_Afastado_0.5_Buy_Pavio,opendia_0.005,1.0,0.77,0.77,1,False,61.0,62.10899999999999,-1.1089999999999876
